"PVWatts: Hourly PV Performance Data"
"Requested Location:","16335, USA"
"Location:","Lat, Lon: 41.65, -80.14"
"Lat (deg N):","41.65"
"Long (deg W):","80.14"
"Elev (m):","406.92001342773"
"DC System Size (kW):","1"
"Module Type:","Premium"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.119"
"Capacity Factor (%)","13.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","2","11","0","142","15","0","136.695","20.593","119.26","111.748"
"10","2","12","10","219","16","0","223.58","24.019","192.752","183.493"
"10","2","13","0","135","16","0","129.797","21.148","113.025","105.653"
"10","2","14","0","47","15","0","44.635","15.347","39.646","33.802"
"10","2","15","0","79","14","0","75.079","14.289","66.926","60.537"
"10","2","16","0","17","13","0","16.096","10.665","14.524","9.157"
"10","2","17","0","3","11","0","2.835","7.133","2.588","0"
"10","2","18","0","0","10","0","0","10","0","0"
"10","2","19","0","0","9","0","0","9","0","0"
"10","2","20","0","0","9","0","0","9","0","0"
"10","2","21","0","0","9","0","0","9","0","0"
"10","2","22","0","0","8","0","0","8","0","0"
"10","2","23","0","0","8","0","0","8","0","0"
"10","3","0","0","0","8","0","0","8","0","0"
"10","3","1","0","0","8","0","0","8","0","0"
"10","3","2","0","0","8","0","0","8","0","0"
"10","3","3","0","0","8","0","0","8","0","0"
"10","3","4","0","0","8","0","0","8","0","0"
"10","3","5","0","0","7","0","0","7","0","0"
"10","3","6","0","9","7","0","8.517","3.046","7.88","2.635"
"10","3","7","0","43","7","0","40.802","4.56","37.565","31.761"
"10","3","8","94","157","8","0","208.181","14.321","183.891","174.853"
"10","3","9","0","111","8","0","106.36","11.987","95.547","88.557"
"10","3","10","0","28","9","0","26.588","7.558","24.239","18.69"
"10","3","11","0","46","10","0","43.725","8.109","39.79","33.943"
"10","3","12","0","54","11","0","51.344","9.77","46.467","40.489"
"10","3","13","0","30","11","0","28.494","8.798","25.871","20.291"
"10","3","14","0","32","11","0","30.373","8.549","27.599","21.987"
"10","3","15","0","16","11","0","15.162","7.859","13.809","8.455"
"10","3","16","0","75","10","0","72.28","9.319","65.511","59.151"
"10","3","17","0","16","9","0","15.156","6.399","13.87","8.515"
"10","3","18","0","0","8","0","0","8","0","0"
"10","3","19","0","0","7","0","0","7","0","0"
"10","3","20","0","0","7","0","0","7","0","0"
"10","3","21","0","0","6","0","0","6","0","0"
"10","3","22","0","0","6","0","0","6","0","0"
"10","3","23","0","0","6","0","0","6","0","0"
"10","4","0","0","0","6","0","0","6","0","0"
"10","4","1","0","0","6","0","0","6","0","0"
"10","4","2","0","0","5","0","0","5","0","0"
"10","4","3","0","0","5","0","0","5","0","0"
"10","4","4","0","0","4","0","0","4","0","0"
"10","4","5","0","0","4","0","0","4","0","0"
"10","4","6","0","0","5","0","0","5","0","0"
"10","4","7","0","50","7","0","47.695","4.797","43.877","37.951"
"10","4","8","0","78","9","0","74.318","8.861","67.461","61.061"
"10","4","9","178","231","10","0","368.898","23.094","317.947","305.247"
"10","4","10","31","247","10","0","279.947","22.366","242.679","232.118"
"10","4","11","9","213","10","0","216.652","19.202","189.916","180.728"
"10","4","12","13","232","10","0","239.891","19.487","210.081","200.38"
"10","4","13","0","126","9","0","120.915","13.996","107.891","100.632"
"10","4","14","0","110","9","0","105.279","11.843","94.621","87.651"
"10","4","15","20","156","9","0","164.574","14.239","146.46","138.325"
"10","4","16","5","90","8","0","89.695","10.726","80.749","74.074"
"10","4","17","0","17","7","0","16.108","4.698","14.823","9.451"
"10","4","18","0","0","7","0","0","7","0","0"
"10","4","19","0","0","7","0","0","7","0","0"
"10","4","20","0","0","6","0","0","6","0","0"
"10","4","21","0","0","6","0","0","6","0","0"
"10","4","22","0","0","6","0","0","6","0","0"
"10","4","23","0","0","6","0","0","6","0","0"
"10","5","0","0","0","6","0","0","6","0","0"
"10","5","1","0","0","6","0","0","6","0","0"
"10","5","2","0","0","6","0","0","6","0","0"
"10","5","3","0","0","6","0","0","6","0","0"
"10","5","4","0","0","6","0","0","6","0","0"
"10","5","5","0","0","6","0","0","6","0","0"
"10","5","6","0","0","6","0","0","6","0","0"
"10","5","7","0","64","7","0","62.074","5.499","56.975","50.788"
"10","5","8","0","121","8","0","117.859","10.502","106.403","99.177"
"10","5","9","1","158","8","0","154.605","12.949","138.433","130.485"
"10","5","10","0","61","8","0","57.978","9.146","52.578","46.48"
"10","5","11","0","83","7","0","78.971","7.531","72","65.507"
"10","5","12","0","22","7","0","20.898","4.715","19.23","13.775"
"10","5","13","0","129","7","0","123.915","9.177","112.365","105.007"
"10","5","14","0","132","7","0","127.254","10.817","114.765","107.354"
"10","5","15","186","176","7","0","291.3","17.668","254.197","243.322"
"10","5","16","50","96","6","0","115.154","11.376","101.964","94.835"
"10","5","17","0","19","6","0","18.012","4.214","16.601","11.196"
"10","5","18","0","0","6","0","0","6","0","0"
"10","5","19","0","0","6","0","0","6","0","0"
"10","5","20","0","0","6","0","0","6","0","0"
"10","5","21","0","0","7","0","0","7","0","0"
"10","5","22","0","0","7","0","0","7","0","0"
"10","5","23","0","0","7","0","0","7","0","0"
"10","6","0","0","0","7","0","0","7","0","0"
"10","6","1","0","0","7","0","0","7","0","0"
"10","6","2","0","0","7","0","0","7","0","0"
"10","6","3","0","0","7","0","0","7","0","0"
"10","6","4","0","0","8","0","0","8","0","0"
"10","6","5","0","0","8","0","0","8","0","0"
"10","6","6","0","0","8","0","0","8","0","0"
"10","6","7","0","5","9","0","4.728","4.908","4.348","0"
"10","6","8","0","78","9","0","74.369","8.17","67.662","61.258"
"10","6","9","15","183","10","0","190.157","15.946","168.461","159.801"
"10","6","10","0","71","11","0","67.501","13.08","60.416","54.16"
"10","6","11","0","82","11","0","78.014","11.759","70.136","63.682"
"10","6","12","0","31","11","0","29.453","9.277","26.698","21.103"
"10","6","13","0","140","11","0","134.913","13.94","120.404","112.867"
"10","6","14","0","121","11","0","116.283","14.503","103.582","96.417"
"10","6","15","0","15","11","0","14.213","9.144","12.889","7.552"
"10","6","16","0","7","10","0","6.622","6.227","6.064","0.852"
"10","6","17","0","1","9","0","0.944","4.799","0.869","0"
"10","6","18","0","0","9","0","0","9","0","0"
"10","6","19","0","0","9","0","0","9","0","0"
"10","6","20","0","0","8","0","0","8","0","0"
"10","6","21","0","0","8","0","0","8","0","0"
"10","6","22","0","0","8","0","0","8","0","0"
"10","6","23","0","0","9","0","0","9","0","0"
"10","7","0","0","0","9","0","0","9","0","0"
"10","7","1","0","0","9","0","0","9","0","0"
"10","7","2","0","0","9","0","0","9","0","0"
"10","7","3","0","0","9","0","0","9","0","0"
"10","7","4","0","0","9","0","0","9","0","0"
"10","7","5","0","0","9","0","0","9","0","0"
"10","7","6","0","0","9","0","0","9","0","0"
"10","7","7","432","61","11","0","196.669","16.392","156.256","147.89"
"10","7","8","0","110","12","0","106.749","15.849","94.656","87.685"
"10","7","9","8","170","14","0","171.982","19.591","150.511","142.281"
"10","7","10","105","281","15","0","378.553","29.181","320.249","307.481"
"10","7","11","278","306","16","0","587.842","38.806","480.391","462.359"
"10","7","12","933","85","17","0","929.907","51.549","723.948","696.082"
"10","7","13","924","81","17","0","866.835","51.489","674.2","648.523"
"10","7","14","884","76","17","0","726.903","47.016","572.372","550.886"
"10","7","15","804","68","16","0","529.497","39.167","421.929","405.929"
"10","7","16","658","51","15","0","291.45","28.937","225.428","215.327"
"10","7","17","282","20","13","0","65.804","16.356","43.946","38.018"
"10","7","18","0","0","11","0","0","11","0","0"
"10","7","19","0","0","9","0","0","9","0","0"
"10","7","20","0","0","8","0","0","8","0","0"
"10","7","21","0","0","8","0","0","8","0","0"
"10","7","22","0","0","8","0","0","8","0","0"
"10","7","23","0","0","8","0","0","8","0","0"
"10","8","0","0","0","8","0","0","8","0","0"
"10","8","1","0","0","9","1","0","9","0","0"
"10","8","2","0","0","8","1","0","8","0","0"
"10","8","3","0","0","7","0","0","7","0","0"
"10","8","4","0","0","6","0","0","6","0","0"
"10","8","5","0","0","6","0","0","6","0","0"
"10","8","6","0","0","7","0","0","7","0","0"
"10","8","7","555","47","10","0","216.978","16.259","169.133","160.458"
"10","8","8","768","63","13","0","462.17","30.555","375.948","361.457"
"10","8","9","866","72","16","0","673.066","42.067","538.332","518.161"
"10","8","10","913","77","17","0","827.982","48.976","649.68","625.047"
"10","8","11","933","80","18","0","913.573","53.229","706.472","679.386"
"10","8","12","933","81","19","0","922.417","54.824","708.999","681.801"
"10","8","13","918","79","20","0","856.492","53.873","659.966","634.898"
"10","8","14","876","74","19","0","715.809","48.463","560.41","539.391"
"10","8","15","800","65","18","0","521.042","40.703","412.529","396.844"
"10","8","16","650","49","16","0","284.203","29.585","218.773","208.846"
"10","8","17","267","18","13","0","61.255","16.098","40.718","34.853"
"10","8","18","0","0","11","0","0","11","0","0"
"10","8","19","0","0","11","0","0","11","0","0"
"10","8","20","0","0","11","0","0","11","0","0"
"10","8","21","0","0","10","0","0","10","0","0"
"10","8","22","0","0","10","0","0","10","0","0"
"10","8","23","0","0","9","0","0","9","0","0"
"10","9","0","0","0","9","0","0","9","0","0"
"10","9","1","0","0","9","0","0","9","0","0"
"10","9","2","0","0","9","0","0","9","0","0"
"10","9","3","0","0","8","0","0","8","0","0"
"10","9","4","0","0","8","0","0","8","0","0"
"10","9","5","0","0","8","0","0","8","0","0"
"10","9","6","0","0","9","0","0","9","0","0"
"10","9","7","505","48","12","0","203.042","17.677","158.006","149.598"
"10","9","8","708","70","15","0","438.627","31.559","355.768","341.915"
"10","9","9","808","81","18","0","646.356","42.956","515.33","496.023"
"10","9","10","863","86","20","0","796","50.634","620.612","597.188"
"10","9","11","886","90","21","0","881.519","54.864","677.335","651.522"
"10","9","12","889","90","22","0","891.209","56.487","680.533","654.582"
"10","9","13","874","87","21","0","826.361","53.749","637.019","612.917"
"10","9","14","833","81","21","0","694.547","49.502","541.587","521.292"
"10","9","15","753","71","20","0","499.266","41.759","393.731","378.666"
"10","9","16","599","52","17","0","268.734","29.843","206.942","197.322"
"10","9","17","211","17","14","0","51.946","16.538","35.263","29.504"
"10","9","18","0","0","12","0","0","12","0","0"
"10","9","19","0","0","11","0","0","11","0","0"
"10","9","20","0","0","10","0","0","10","0","0"
"10","9","21","0","0","9","0","0","9","0","0"
"10","9","22","0","0","9","0","0","9","0","0"
"10","9","23","0","0","8","0","0","8","0","0"
"10","10","0","0","0","8","0","0","8","0","0"
"10","10","1","0","0","7","0","0","7","0","0"
"10","10","2","0","0","7","0","0","7","0","0"
"10","10","3","0","0","7","0","0","7","0","0"
"10","10","4","0","0","7","0","0","7","0","0"
"10","10","5","0","0","6","0","0","6","0","0"
"10","10","6","0","0","7","0","0","7","0","0"
"10","10","7","441","53","9","0","189.388","14.041","150.384","142.157"
"10","10","8","622","86","13","0","413.725","28.622","339.81","326.45"
"10","10","9","714","107","16","0","612.804","39.839","494.53","475.988"
"10","10","10","58","258","19","0","315.337","34.207","262.064","250.972"
"10","10","11","493","235","22","0","705","47.855","556.747","535.87"
"10","10","12","815","116","23","0","859.806","55.597","658.857","633.836"
"10","10","13","759","127","23","0","783.355","54.16","602.976","580.27"
"10","10","14","712","116","22","0","647.892","48.781","506.822","487.83"
"10","10","15","623","98","21","0","457.43","41.068","362.402","348.341"
"10","10","16","447","69","19","0","233.227","30.195","181.624","172.643"
"10","10","17","89","15","16","0","30.938","17.264","22.804","17.282"
"10","10","18","0","0","14","0","0","14","0","0"
"10","10","19","0","0","13","0","0","13","0","0"
"10","10","20","0","0","13","0","0","13","0","0"
"10","10","21","0","0","13","0","0","13","0","0"
"10","10","22","0","0","13","0","0","13","0","0"
"10","10","23","0","0","13","0","0","13","0","0"
"10","11","0","0","0","13","0","0","13","0","0"
"10","11","1","0","0","13","0","0","13","0","0"
"10","11","2","0","0","13","0","0","13","0","0"
"10","11","3","0","0","12","0","0","12","0","0"
"10","11","4","0","0","11","0","0","11","0","0"
"10","11","5","0","0","10","0","0","10","0","0"
"10","11","6","0","0","11","0","0","11","0","0"
"10","11","7","246","61","13","0","141.164","15.892","114.807","107.395"
"10","11","8","318","128","16","0","298.78","26.94","249.177","238.439"
"10","11","9","693","115","19","0","606.153","41.737","485.75","467.526"
"10","11","10","0","64","22","0","60.824","28.169","51.68","45.599"
"10","11","11","685","175","23","0","808.387","50.573","631.634","607.755"
"10","11","12","562","211","23","0","741.398","52.648","574.802","553.22"
"10","11","13","530","202","22","0","672.106","49.282","527.371","507.614"
"10","11","14","233","227","21","0","408.938","39.653","332.12","318.994"
"10","11","15","388","135","20","0","365.678","35.43","297.203","285.114"
"10","11","16","48","90","18","0","108.834","23.8","92.222","85.304"
"10","11","17","13","9","16","0","10.894","14.137","9.052","3.786"
"10","11","18","0","0","15","0","0","15","0","0"
"10","11","19","0","0","15","0","0","15","0","0"
"10","11","20","0","0","14","0","0","14","0","0"
"10","11","21","0","0","13","0","0","13","0","0"
"10","11","22","0","0","13","0","0","13","0","0"
"10","11","23","0","0","12","0","0","12","0","0"
"10","12","0","0","0","11","0","0","11","0","0"
"10","12","1","0","0","11","0","0","11","0","0"
"10","12","2","0","0","11","0","0","11","0","0"
"10","12","3","0","0","11","0","0","11","0","0"
"10","12","4","0","0","11","0","0","11","0","0"
"10","12","5","0","0","10","0","0","10","0","0"
"10","12","6","0","0","10","0","0","10","0","0"
"10","12","7","80","64","11","0","90.755","10.86","78.397","71.771"
"10","12","8","43","137","11","0","162.014","15.943","142.793","134.744"
"10","12","9","373","186","12","0","456.428","28.976","384.103","369.35"
"10","12","10","910","74","13","0","812.849","43.612","650.628","625.955"
"10","12","11","936","75","14","0","899.666","49.118","706.649","679.555"
"10","12","12","938","76","15","0","909.248","50.76","709.798","682.564"
"10","12","13","756","123","15","0","771.337","46.752","610.748","587.727"
"10","12","14","888","67","14","0","703.877","43.022","561.911","540.834"
"10","12","15","808","59","13","0","507.148","35.498","408.03","392.494"
"10","12","16","652","44","12","0","270.328","25.131","209.165","199.488"
"10","12","17","220","13","9","0","48.135","11.416","31.988","26.292"
"10","12","18","0","0","7","0","0","7","0","0"
"10","12","19","0","0","6","0","0","6","0","0"
"10","12","20","0","0","6","0","0","6","0","0"
"10","12","21","0","0","5","0","0","5","0","0"
"10","12","22","0","0","5","0","0","5","0","0"
"10","12","23","0","0","4","0","0","4","0","0"
"10","13","0","0","0","3","0","0","3","0","0"
"10","13","1","0","0","3","0","0","3","0","0"
"10","13","2","0","0","2","0","0","2","0","0"
"10","13","3","0","0","2","0","0","2","0","0"
"10","13","4","0","0","2","0","0","2","0","0"
"10","13","5","0","0","2","0","0","2","0","0"
"10","13","6","0","0","2","0","0","2","0","0"
"10","13","7","595","39","4","0","214.415","10.125","168.058","159.408"
"10","13","8","785","56","8","0","455.475","25.48","376.032","361.538"
"10","13","9","869","67","11","0","659.695","36.921","537.171","517.044"
"10","13","10","913","73","14","0","811.662","45.657","644.634","620.213"
"10","13","11","929","77","16","0","893.244","50.736","697.224","670.546"
"10","13","12","924","78","17","0","896.465","52.162","696.003","669.378"
"10","13","13","894","80","18","0","822.819","50.936","640.946","616.68"
"10","13","14","842","77","18","0","684.63","46.412","539.625","519.405"
"10","13","15","747","69","17","0","483.222","38.354","384.876","370.099"
"10","13","16","562","51","14","0","247.42","26.057","191.812","182.577"
"10","13","17","114","12","12","0","31.889","13.445","22.674","17.155"
"10","13","18","0","0","10","0","0","10","0","0"
"10","13","19","0","0","10","0","0","10","0","0"
"10","13","20","0","0","9","0","0","9","0","0"
"10","13","21","0","0","9","0","0","9","0","0"
"10","13","22","0","0","9","0","0","9","0","0"
"10","13","23","0","0","10","0","0","10","0","0"
"10","14","0","0","0","9","0","0","9","0","0"
"10","14","1","0","0","9","0","0","9","0","0"
"10","14","2","0","0","9","0","0","9","0","0"
"10","14","3","0","0","8","0","0","8","0","0"
"10","14","4","0","0","8","0","0","8","0","0"
"10","14","5","0","0","8","0","0","8","0","0"
"10","14","6","0","0","8","0","0","8","0","0"
"10","14","7","0","6","8","0","5.673","3.92","5.234","0.038"
